"objectId","createdAt","updatedAt","userId","activityType","coinChangeAmt","rewardId","pointRewardId","rewardDescription","rewardLongDescription","rewardTotalCountAfterAction","vendorId"
"GXUknRvK0D","02/25/2013 20:59:56","02/25/2013 20:59:56","65hZOMlZq9","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"naEyy2QluZ","02/25/2013 20:59:59","02/25/2013 20:59:59","65hZOMlZq9","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"vCOZh5vlMj","02/25/2013 21:17:03","02/25/2013 21:17:03","1A0Oxq1Wh3","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"ywuGiDz3gB","02/25/2013 21:18:08","02/25/2013 21:18:08","c9bnc0Kz1A","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"IJU45krz5p","02/25/2013 21:18:15","02/25/2013 21:18:15","c9bnc0Kz1A","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"iC0zJlMlYO","02/26/2013 04:33:52","02/26/2013 04:33:52","TDkq9i4Tg8","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"dhYPxvD3j6","02/26/2013 04:33:57","02/26/2013 04:33:57","TDkq9i4Tg8","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"l2PufDbH59","02/26/2013 04:42:44","03/08/2013 23:17:18","YUR4kiIxUL","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"Msr1QQxb2S","02/26/2013 04:42:47","03/08/2013 23:17:18","YUR4kiIxUL","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"SJDV7Xtapa","02/26/2013 05:12:30","02/26/2013 05:12:30","gDfwKhYSMs","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"BqFEmIKCyH","02/26/2013 05:12:33","02/26/2013 05:12:33","gDfwKhYSMs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"OYuZX8y4XX","02/26/2013 19:45:43","02/26/2013 19:45:43","0P71lvIX6P","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"5Mzup92Qaf","02/26/2013 19:45:47","02/26/2013 19:45:47","0P71lvIX6P","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"vjnR7BCOvQ","02/26/2013 19:46:25","02/26/2013 19:46:25","4ktNEXzMpL","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"uvHa65y3cZ","02/26/2013 19:46:29","02/26/2013 19:46:29","4ktNEXzMpL","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"gKF9sXhPkM","02/26/2013 19:47:10","02/26/2013 19:47:10","9xkaw852yX","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","9","KePt2apWWd"
"tlV4gDTJjl","02/26/2013 19:47:15","02/26/2013 19:47:15","mSmsOXAWxZ","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"oVNdvrLNRi","02/26/2013 19:47:20","02/26/2013 19:47:20","mSmsOXAWxZ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"V16p2OJGSm","02/26/2013 19:47:46","02/26/2013 19:47:46","3PS8HKvB0l","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"FkqKmpkvG4","02/26/2013 19:47:49","02/26/2013 19:47:49","3PS8HKvB0l","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"K0C5AbkKLX","02/26/2013 20:26:44","02/26/2013 20:26:44","Ebk94n5wux","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"ZBdkGMQset","02/26/2013 20:26:48","02/26/2013 20:26:48","Ebk94n5wux","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"Sz3hWmXHIk","02/26/2013 20:28:18","02/26/2013 20:28:18","3PS8HKvB0l","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","","KePt2apWWd"
"NZjKNLsHAN","02/26/2013 20:28:32","02/26/2013 20:28:32","mSmsOXAWxZ","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","","KePt2apWWd"
"rm9QFp7fYc","02/26/2013 20:36:30","02/26/2013 20:36:30","5gKHbZw96x","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"JyyaIccWby","02/26/2013 20:36:32","02/26/2013 20:36:32","5gKHbZw96x","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"nHJ5OirsHi","02/26/2013 21:02:07","02/26/2013 21:02:07","5s1NAmeGeN","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"vWtbga71yW","02/26/2013 21:02:15","02/26/2013 21:02:15","5s1NAmeGeN","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"ImsNr8bngO","02/26/2013 21:41:20","02/26/2013 21:41:20","uR7ffghfJk","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"6nzpGX1KQF","02/26/2013 21:41:24","02/26/2013 21:41:24","uR7ffghfJk","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"9XMJVBMoYM","02/26/2013 21:53:47","02/26/2013 21:53:47","Rl4EjL8itI","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"tPPgmziN9q","02/26/2013 21:53:55","02/26/2013 21:53:55","Rl4EjL8itI","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"Jye5SMHTj5","02/27/2013 06:36:58","02/27/2013 07:36:54","w7mmmlRyKY","Scanned Reward","1","crJvfjuWn8","","Free massage","Receive a free foot massage after getting 5 massages","1","OIklO9utc5"
"Zvg0PjWpoj","02/27/2013 06:37:37","02/27/2013 07:36:55","w7mmmlRyKY","Scanned Reward","1","AmAEMW6YZu","","Free appetizer","Receive a free appetizer after dining here 4 times","1","bcyXX3p4Uh"
"jDjaRB4AgS","02/27/2013 07:13:12","02/27/2013 07:13:27","BH7hwnMKkm","Scanned Reward","1","TchEje3SUf","","Free hair wash and scalp massage","RewardCat Exclusive: Receive a free hair wash and scalp massage after 10 times","1","lqNj2MI9YZ"
"CVAIFhCd8G","02/27/2013 18:51:23","02/27/2013 18:51:23","9xkaw852yX","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","3","lqNj2MI9YZ"
"oGQi7EWVII","02/27/2013 18:59:24","02/27/2013 18:59:24","BH7hwnMKkm","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","3","lqNj2MI9YZ"
"e9en9cgsSF","02/27/2013 19:59:52","02/27/2013 19:59:52","yTkV8VUBqU","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"dOAie1JanY","02/27/2013 19:59:54","02/27/2013 19:59:54","yTkV8VUBqU","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"WSqj0vsh2J","02/27/2013 20:01:05","02/27/2013 20:01:05","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","8","KePt2apWWd"
"aYV33JH58U","02/27/2013 20:01:08","02/27/2013 20:01:08","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","10","KePt2apWWd"
"iI2pkySIZw","02/27/2013 20:32:44","02/27/2013 20:32:44","Vsj6TFQJWn","Redeemed Reward","","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"0y4XLeiTgo","02/27/2013 20:50:45","02/27/2013 20:50:45","dt1Ozglu7P","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"g3Uz7uaX7s","02/27/2013 20:50:52","02/27/2013 20:50:52","dt1Ozglu7P","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"ks8odiTwPC","02/28/2013 02:46:05","02/28/2013 02:46:05","Oz1A5KhQll","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"9kWJPjabf4","02/28/2013 02:46:10","02/28/2013 02:46:10","Oz1A5KhQll","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"NOSeAg4psN","02/28/2013 02:46:25","02/28/2013 02:46:25","Oh5nEKFDKq","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"Ti2kIYfio9","02/28/2013 02:46:44","02/28/2013 02:46:44","Oh5nEKFDKq","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"zbzSTLEwkO","02/28/2013 04:27:24","02/28/2013 04:27:24","BH7hwnMKkm","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"0z1eyO5Y07","02/28/2013 04:27:31","02/28/2013 04:27:31","BH7hwnMKkm","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"2rrKWREDCt","02/28/2013 04:31:50","02/28/2013 04:31:50","YQy7tVl4kG","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"V4w9CXD7Gi","02/28/2013 04:31:52","02/28/2013 04:31:52","YQy7tVl4kG","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"fU2hXtz4Lr","02/28/2013 04:59:29","02/28/2013 04:59:29","3vCoxybQka","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"CRYMrn5Nw9","02/28/2013 04:59:31","02/28/2013 04:59:31","3vCoxybQka","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"w4fMFxV5k7","02/28/2013 18:45:14","02/28/2013 18:45:14","nPKSpj7gjs","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"AN01OQ3KOe","02/28/2013 18:45:54","02/28/2013 18:45:54","nPKSpj7gjs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"iGVTJ91G1N","02/28/2013 18:50:33","02/28/2013 18:50:33","sJG2F5n6nZ","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"TlPOFeABfJ","02/28/2013 18:50:43","02/28/2013 18:50:43","sJG2F5n6nZ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"Ee7r3OaU38","02/28/2013 20:14:41","02/28/2013 20:14:41","K8WPiLH0NZ","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"ftfcoXzgAA","02/28/2013 20:42:33","02/28/2013 20:42:33","Ebk94n5wux","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"DmDNXulpfg","02/28/2013 20:42:40","02/28/2013 20:42:40","Ebk94n5wux","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"LphPU0qLin","02/28/2013 20:45:19","02/28/2013 20:45:19","DYuqY9bew7","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"sXVxgBh9sX","02/28/2013 20:45:21","02/28/2013 20:45:21","DYuqY9bew7","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"Vi5LANXFXL","02/28/2013 20:50:55","02/28/2013 20:50:55","lioMy5kZhR","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"tr436PqYCo","02/28/2013 20:51:00","02/28/2013 20:51:00","lioMy5kZhR","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"xiB2iU22k9","02/28/2013 23:00:42","02/28/2013 23:00:42","sJG2F5n6nZ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"WCYz7loqkz","02/28/2013 23:01:15","02/28/2013 23:01:15","nPKSpj7gjs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"yyk3hvAMfr","03/01/2013 01:20:37","03/01/2013 01:20:37","BlZpSGnuZO","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","1","lqNj2MI9YZ"
"WOZuExXWjb","03/01/2013 01:50:40","03/01/2013 01:50:40","9xkaw852yX","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"UcNqMpCo6K","03/01/2013 03:00:26","03/01/2013 03:00:26","KQVVcpY5CR","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"dUkmNv920d","03/01/2013 03:00:30","03/01/2013 03:00:30","KQVVcpY5CR","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"p4A7rNvNXZ","03/01/2013 19:15:32","03/01/2013 19:15:32","65hZOMlZq9","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"nl1dMwrbD7","03/01/2013 19:15:35","03/01/2013 19:15:35","65hZOMlZq9","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"uCzXNUAwd3","03/01/2013 19:37:30","03/01/2013 19:37:30","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","6","KePt2apWWd"
"WRZkNnyddi","03/01/2013 19:37:36","03/01/2013 19:37:36","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","11","KePt2apWWd"
"OcRemrOScj","03/01/2013 22:19:54","03/01/2013 22:19:54","32HDpogmNG","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"XSMCxbKnVZ","03/01/2013 22:20:20","03/01/2013 22:20:20","32HDpogmNG","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"t3DgE9iOy3","03/02/2013 03:00:16","03/02/2013 03:00:16","BUf9r6goZ4","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"OarlgyGBSW","03/02/2013 03:00:27","03/02/2013 03:00:27","BUf9r6goZ4","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"Fng70Sq0ro","03/02/2013 03:09:31","03/02/2013 03:09:31","32BDJeK2Bo","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"ycxQO86gdh","03/02/2013 03:09:34","03/02/2013 03:09:34","32BDJeK2Bo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"RjAmYatDwI","03/02/2013 03:43:36","03/02/2013 03:43:36","AEapfrclTS","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","4","KePt2apWWd"
"9gx49JNQZB","03/02/2013 03:43:38","03/02/2013 03:43:38","AEapfrclTS","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"QpiqoNsvN1","03/02/2013 03:51:12","03/02/2013 03:51:12","bsB0Fe29Jj","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"Z2NQPh8Tza","03/02/2013 05:07:27","03/02/2013 05:08:14","soALm9fkQJ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"GJa8sKdrya","03/02/2013 05:07:27","03/02/2013 05:07:27","BJd8B48dFo","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"xEQunCwdYy","03/02/2013 05:07:34","03/02/2013 05:07:34","BJd8B48dFo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"ObPn5KJ87K","03/02/2013 05:08:31","03/02/2013 05:08:31","soALm9fkQJ","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"18Ycv2brmV","03/02/2013 20:40:44","03/02/2013 20:40:44","AefJQZ3A4x","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"JGoqHvdyum","03/02/2013 20:51:26","03/02/2013 20:51:26","8TRd5EKwjx","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","5","KePt2apWWd"
"Gk31jEVyE3","03/02/2013 20:51:29","03/02/2013 20:51:29","8TRd5EKwjx","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"ORaBCVbXPV","03/02/2013 20:53:58","03/02/2013 20:53:58","DmMiJMqfpG","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"ke1WmaXtHi","03/02/2013 20:54:04","03/02/2013 20:54:04","DmMiJMqfpG","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"Hj65jOQN0J","03/02/2013 21:24:19","03/02/2013 21:24:19","OFcIQv6Lvj","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"vs8d32Z8gN","03/02/2013 21:24:22","03/02/2013 21:24:22","OFcIQv6Lvj","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"Au9P2vzTBw","03/02/2013 22:09:50","03/02/2013 22:09:50","x3jLXdJcfo","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"GciKAwiPwr","03/02/2013 22:10:11","03/02/2013 22:10:11","x3jLXdJcfo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"XbQbu2YWii","03/02/2013 22:13:10","03/09/2013 08:27:33","7ZYYoKrPRy","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"yuCPwe4NLL","03/02/2013 22:13:25","03/09/2013 08:27:33","7ZYYoKrPRy","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"bNQxtjGZEn","03/03/2013 05:04:24","03/03/2013 05:04:24","0ZPBjCvufl","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"Q9uySHzELB","03/03/2013 05:04:26","03/03/2013 05:04:26","0ZPBjCvufl","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"x1PMjqU3LQ","03/03/2013 20:18:23","03/03/2013 20:18:23","GL8sx6unej","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"QoEQ6Bd3wx","03/03/2013 20:18:29","03/03/2013 20:18:29","GL8sx6unej","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"XnpYQiAfFO","03/03/2013 20:30:51","03/03/2013 20:30:51","eVInWzhmHn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
